ID,Stock Code,UPC Full,Name,Size,Default Qty,Unit Cost,Latest Cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Unit Deposit,Do Not Track Inventory,Add To Shortcut Keys,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No,Do Not Apply Manual Discount,Exclude from Promotions
2743,"9999987702","0000","SILICONE ORANGE BONG",,"1","0.00","0.000","35.00",,,,,"Tax","BONGS/ WATER PIPES",,"SMOKE NATION","1.00",1,"100.00",0,0,"D",0,"general",0,"31803",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2745,"1961804825","019618048250","FANCY OIL BURNER",,"1","0.00","0.000","4.00",,,,,"Tax","HAND PIPES",,,"6.00",6,"100.00",1,1,"C",0,"general",0,"26478",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2746,"9999963627","0000","FIRE CIGARS",,"1","5.00","5.000","9.99",,,,,"Tax","CIGARS",,"NEPA 305","19.00",19,"49.95",1,1,"B",0,"general",0,"25401",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2747,"7286650760, 7598405684","6972866507600, 6972866507600","RAZ LTX 25K STRAWBERRY ORANGE THANG",,"1","15.00","10.000","35.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","0.00, 0.00",0,"57.14",5,3,"D",0,"general",0,"96238",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2748,"7031364876","6970313648760","RAZ LTX 25K TRIPLE BERRY GUSH",,"1","15.00","14.000","35.00",,,,,"Tax","NICOTINE VAPES",,"SMOKE NATION","0.00",0,"57.14",5,3,"D",0,"general",0,"64361",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2749,"1616520210","716165202103","RAW CONES ORGANIC KING SIZE",,"1","0.95","0.950","4.00",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,"NEPA 305","17.00",17,"76.25",32,2,"C",0,"general",0,"25362",32,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2750,"1149042662","811490426627","SPECIAL BLUE SPARK TORCHES",,"1","4.12","4.120","9.99",,,,,"Tax","LIGHTERS / TORCH",,"KARINA DROPPED MERCH","5.00",5,"58.76",6,1,"B",0,"general",0,"39068",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2751,"1200000159","01215908","AQUAFINA WATER 20 OZ",,"1","0.76","0.760","2.00",,,,,"Tax","BEVERAGES",,"JETRO","13.00",13,"62.00",24,7,"B",0,"general",0,"77334",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2753,"7144436775, 7144458338","071444583381, 071444583381","BALLOONS ASSORTED COLORS",,"1","0.99","0.990","2.50",,,,,"Tax","MISC",,"KARINA DROPPED MERCH","0.00, 2.00",2,"60.40",2,2,"C",0,"general",0,"45009",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2757,"1751900110","717519001106","AL CAPONE COGNAC 5 PACK","4PK","1","0.00","0.000","10.99",,,,,"Tax","CIGARETTES",,,"3.00",3,"100.00",0,0,"D",0,"general",0,"36368",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2758,"7161030183","071610301832","BACKWOODS 5PK HONEY","EACH","1","3.38","4.220","7.00",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","8.00",8,"51.71",0,0,"D",0,"general",0,"45370",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2759,"1014247871","810142478717","TORCH PRESSURE 3.5GR INDICA SOUR LIME DIESEL",,"1","10.99","10.990","26.00",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,"NEPA 305","0.00",0,"57.73",3,3,"D",0,"general",0,"84429",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2760,"3692764374","6936927643744","IGET POD TOBACCO",,"1","5.25","5.250","15.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","0.00",0,"65.00",0,0,"D",0,"general",0,"69630",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2761,"0980080220","009800802203","NUTELLA SPREAD 7.70Z",,"1","2.49","2.490","4.99",,,,,"Tax","SNACKS/ FOOD",,"NEPA 305","6.00",6,"50.10",0,0,"D",0,"general",0,"40950",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2762,"7314115315","073141153157","POCKY COOKIES AND CREAM 40GR",,"1","0.86","0.860","2.00",,,,,"Tax","SNACKS/ FOOD",,"NEPA 305","7.00",7,"57.00",1,1,"C",0,"general",0,"18105",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2763,"7314115004","073141150040","POCKY CHOCOLATE 40GR",,"1","0.85","0.000","2.00",,,,,"Tax","SNACKS/ FOOD",,"JETRO","0.00",0,"57.50",1,1,"D",0,"general",0,"94063",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2764,"4400008017","044000080174","CHIPS AHOY BIG CHEWY COOKIE 2.5OZ",,"1","1.41","1.410","2.99",,,,,"Tax","SNACKS/ FOOD",,"JETRO","4.00",4,"52.84",0,0,"D",0,"general",0,"46022",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2765,"3800059099","038000590993","RICE KRISPIES TREATS ORIGINAL MEGA SIZE",,"1","1.16","1.160","2.50",,,,,"Tax","SNACKS/ FOOD",,"JETRO","3.00",3,"53.60",0,0,"D",0,"general",0,"39987",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2766,"3800058171","038000581717","POP TARTS FROSTED SMORES",,"1","0.88","0.880","2.50",,,,,"Tax","SNACKS/ FOOD",,"JETRO","4.00",4,"64.80",0,0,"D",0,"general",0,"42112",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2767,"7102611275","071026112756","CHIFFLES ORIGINAL PLANTAIN CHIPS",,"1","1.27","1.270","2.99",,,,,"Tax","SNACKS/ FOOD",,"JETRO","0.00",0,"57.53",1,1,"D",0,"general",0,"34827",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2774,"2200000434","02243405","LIFE SAVERS 5 FLAVORS 14CANDIES","4PK","1","0.82","0.820","2.00",,,,,"Tax","SNACKS/ FOOD",,"JETRO","11.00",11,"59.00",0,0,"D",0,"general",0,"76414",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2775,"0985113975","0000","CYRIL CLASSIC BURNER 1500 POWER",,"1","20.00","20.000","25.00",,,,,"Tax","HOOKAH RELATED",,"SMOKE NATION","0.00",0,"20.00",1,1,"D",0,"general",0,"77728",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2776,"6082102040","5060821020408","GOLD WHIP 200GRMINI BLUEBERRY",,"1","12.00","17.000","26.00",,,,,"Tax","MISC",,"NEPA 305","0.00",0,"53.85",1,1,"D",0,"general",0,"95605",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2777,"6082102041","0000","GOLD WHIP 200GR MINI WATERMELON",,"1","12.00","12.000","26.00",,,,,"Tax","MISC",,"NEPA 305","0.00",0,"53.85",0,0,"D",0,"general",0,"86071",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2778,"6082102046","0000","GOLD WHIP 200GR MINI STRAWBERRY",,"1","12.00","12.000","26.00",,,,,"Tax","MISC",,"NEPA 305","0.00",0,"53.85",0,0,"D",0,"general",0,"75409",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2779,"6082102042","0000","GOLD WHIP 200GR MINI APPLE",,"1","12.00","12.000","26.00",,,,,"Tax","MISC",,"NEPA 305","0.00",0,"53.85",0,0,"D",0,"general",0,"24297",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2780,"3403812241","734038122419","BURN 0.7GR PRE-ROLL HYBRID",,"1","0.00","0.000","5.00",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,"SMOKE NATION","4.00",4,"100.00",0,0,"D",0,"general",0,"73900",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2781,"7617137341, 7617132005, 7617130397","076171373410, 076171320056, 076171303974","LITTLE TREES 3PACK",,"1","0.00","0.000","3.50",,,,,"Tax","MISC",,,"1.00, 3.00, 2.00",6,"100.00",0,0,"D",0,"general",0,"49758",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2782,"0924990702","609249907028","ZYN 6MG CITRUS",,"1","4.80","4.800","9.99",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","3.00",3,"51.95",0,0,"D",0,"general",0,"32476",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2783,"1012543998","810125439988","GEEKBAR X 25K COOL MINT",,"1","14.40","14.800","35.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","7.00",7,"58.86",5,3,"A",0,"general",0,"86428",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2785,"1149010242","811490102422","BESTWHIP 635GR",,"1","18.00","18.000","45.00",,,,,"Tax","MISC",,"NEPA 305","0.00",0,"60.00",1,1,"D",0,"general",0,"58153",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2786,"4069564795","6940695647958","NOVO X KIT BLACK COBRA",,"1","17.34","17.340","45.00",,,,,"Tax","HAND PIPES",,"KANGER","0.00",0,"61.47",1,1,"D",0,"general",0,"21275",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2787,"4069567311","6940695673117","SMOK TFV18 TANK GOLD",,"1","17.97","17.970","45.00",,,,,"Tax","DEVICES",,"KANGER","1.00",1,"60.07",0,0,"D",0,"general",0,"08534",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2789,"1011612155","810116121557","PRIME LEMONADE 16.9OZ",,"1","0.00","0.000","3.00",,,,,"Tax","BEVERAGES",,,"1.00",1,"100.00",0,0,"D",0,"general",0,"66484",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2791,"3769515821","037695158211","FILLED CAKE BITES TWIX 2.12OZ",,"1","1.29","1.290","2.75",,,,,"Tax","SNACKS/ FOOD",,,"4.00",4,"53.09",0,0,"D",0,"general",0,"19962",8,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2792,"3769518812","037695188126","CAKE BITES MM MINIS 1.75OZ",,"1","1.25","1.250","2.50",,,,,"Tax","SNACKS/ FOOD",,,"5.00",5,"50.00",0,0,"D",0,"general",0,"56114",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2793,"2840070006","028400700061","DORITOS MINIS COOL RANCH 51/8OZ",,"1","2.00","2.000","3.99",,,,,"Tax","SNACKS/ FOOD",,"WALMART BUSINESS","9.00",9,"49.87",0,0,"D",0,"general",0,"73028",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2794,"2840075730","028400757300","DORITOS MINIS SWEET TANGY BBQ 51/8OZ",,"1","2.00","2.000","3.99",,,,,"Tax","SNACKS/ FOOD",,"WALMART BUSINESS","0.00",0,"49.87",0,0,"D",0,"general",0,"47718",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2795,"2840070008","028400700085","CHEETOS MINIS CHEDDAR 51/8OZ",,"1","2.00","2.000","3.99",,,,,"Tax","SNACKS/ FOOD",,"WALMART BUSINESS","3.00",3,"49.87",6,3,"B",0,"general",0,"82790",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2796,"2840070010","028400700108","CHEETOS MINIS FLAMIN HOT 5OZ",,"1","2.00","2.000","3.99",,,,,"Tax","SNACKS/ FOOD",,"WALMART BUSINESS","4.00",4,"49.87",1,1,"C",0,"general",0,"62850",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2797,"1113003125","811130031259","TWIX ICED COFFEE 13.7OZ",,"1","0.00","0.000","4.75",,,,,"Tax","BEVERAGES",,"JETRO","0.00",0,"100.00",3,3,"D",0,"general",0,"55458",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2798,"7133408592","371334085927","KULA KRATOM SELTZER PASSIONFRUIT 12OZ",,"1","3.13","3.130","5.99",,,,,"Tax","KRATOM RELATED",,"JETRO","0.00",0,"47.75",1,1,"B",0,"general",0,"19027",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2799,"7133408594","371334085941","KULA KRATOM SELTZER WATERMELON 12OZ",,"1","3.13","3.130","5.99",,,,,"Tax","KRATOM RELATED",,"REP RALLY","0.00",0,"47.75",1,1,"C",0,"general",0,"99085",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2800,"3743992038","0000","CRISUP FRESHLY CUT POTATO STICKS",,"1","2.50","2.500","4.99",,,,,"Tax","SNACKS/ FOOD",,"BLACK BUNKER","6.00",6,"49.90",0,0,"D",0,"general",0,"89411",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2801,"7679128120","0000","KOZED PEELABLE CHEW GRAPE",,"1","2.50","2.500","4.99",,,,,"Tax","SNACKS/ FOOD",,"BLACK BUNKER","3.00",3,"49.90",0,0,"D",0,"general",0,"62730",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2802,"7679128093","6976791280935","KOZED PEELABLE CHEW MANGO",,"1","1.88","1.880","4.99",,,,,"Tax","SNACKS/ FOOD",,"BLACK BUNKER","1.00",1,"62.32",0,0,"D",0,"general",0,"19244",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2803,"7658362058","6976583620581","FILLING BISCUIT STRAWBERRY",,"1","2.50","2.500","5.25",,,,,"Tax","SNACKS/ FOOD",,"BLACK BUNKER","5.00",5,"52.38",0,0,"D",0,"general",0,"38077",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2804,"0121300008","0000","CHEECH SKULL PIPE",,"1","12.00","12.000","35.00",,,,,"Tax","BONGS/ WATER PIPES",,"BLACK BUNKER","1.00",1,"65.71",0,0,"D",0,"general",0,"49133",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2805,"01181","0000","CHEECH METAL HANDPIPE",,"1","7.50","7.500","20.00",,,,,"Tax","HAND PIPES",,"BLACK BUNKER","1.00",1,"62.50",0,0,"D",0,"general",0,"24253",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2806,"4550206140","0000","TIKI MOPS 300PC",,"1","3.00","3.000","6.99",,,,,"Tax","MISC",,"BLACK BUNKER","3.00",3,"57.08",0,0,"D",0,"general",0,"94317",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2809,"9999998955","0000","EXOTIC CARTS VAPES",,"1","14.50","15.000","35.00",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,"KARINA DROPPED MERCH","1.00",1,"58.57",0,0,"D",0,"general",0,"72523",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2810,"3598580209","635985802099","WHITE CLAW SINGLE SURGE LIME 19OZ","SINGLE","1","2.74","2.740","4.99",,,,,"Tax","BEER",,"COAST BEVERAGE","0.00",0,"45.09",0,0,"D",0,"general",0,"18547",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2812,"3354400244","033544002445","CORONA SUNBREW CITRUS 24OZ CAN",,"1","2.74","2.740","4.99",,,,,"Tax","BEER",,,"2.00",2,"45.09",0,0,"D",0,"general",0,"32637",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2813,"8200080594","082000805946","SMIRNOFF ICE SMASH LEMON TEA 23.5OZ CAN",,"1","2.74","2.740","4.99",,,,,"Tax","BEVERAGES",,,"0.00",0,"45.09",12,2,"D",0,"general",0,"81454",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2814,"8200080598","082000805984","SMIRNOFF ICE SMASH PEACH TEA",,"1","2.74","2.740","4.99",,,,,"Tax","BEER",,,"0.00",0,"45.09",12,3,"D",0,"general",0,"71661",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2815,"8200078625","082000786252","SMIRNOFF ICE SMASH PEACH MANGO 24OZ CAN",,"1","2.74","2.740","4.99",,,,,"Tax","BEER",,,"0.00",0,"45.09",12,5,"D",0,"general",0,"07225",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2817,"8066000001","08066145","CORONA EXTRA SINGLE 12OZ BOTTLE",,"1","1.40","1.400","2.99",,,,,"Tax","BEER",,"COAST BEVERAGE","21.00",21,"53.18",24,3,"B",0,"general",0,"90238",24,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2818,"8066095605","080660956053","CORONA EXTRA 6PK 12OZ BOTTLE","6PK","1","9.40","9.400","15.99",,,,,"Tax","BEER",,"COAST BEVERAGE","6.00",6,"41.21",4,1,"B",0,"general",0,"80351",4,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2819,"8066095785","080660957852","MODELO NEGRA 6PK 12OZ BOTTLE","6PK","1","9.40","9.400","14.99",,,,,"Tax","BEER",,,"2.00",2,"37.29",0,0,"D",0,"general",0,"81933",4,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2820,"8066095777","080660957777","MODELO ESPECIAL SINGLE 24OZ BOTTLE",,"1","2.75","2.740","4.99",,,,,"Tax","BEER",,"COAST BEVERAGE","14.00",14,"44.89",0,0,"D",0,"general",0,"70820",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2821,"7031364844","6970313648449","RAZ LTX 25K STRAWBERRY PEACH GUSH",,"1","15.00","10.000","35.00",,,,,"Tax","NICOTINE VAPES",,"SMOKE NATION","0.00",0,"57.14",5,2,"D",0,"general",0,"03890",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2822,"4223830221","042238302211","HARIBO GOLDBEARS 5OZ",,"1","2.50","2.500","4.99",,,,,"Tax","SNACKS/ FOOD",,"NEPA 305","0.00",0,"49.90",0,0,"D",0,"general",0,"48892",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2823,"3400011641","034000116416","REESES PIECES 5.30OZ",,"1","0.00","0.000","6.25",,,,,"Tax","SNACKS/ FOOD",,"NEPA 305","1.00",1,"100.00",0,0,"D",0,"general",0,"43041",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2824,"7471014485","6974710144856","FUME ULTRA TROPICAL FRUIT",,"1","6.49","6.500","16.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","11.00",11,"59.44",0,0,"D",0,"general",0,"94419",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2825,"7031364140","6970313641402","RAZ 9K BLUE RAZ B-POP",,"1","13.00","8.400","30.00",,,,,"Tax","NICOTINE VAPES",,"YMY GREEN","0.00",0,"56.67",5,3,"D",0,"general",0,"42508",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2826,"4349869743","6943498697434","VAPORESSO XROS POD 0.6 MESH POD 4PACK",,"1","0.00","0.000","20.00",,,,,"Tax","PARTS",,"NEPA 305","1.00",1,"100.00",0,0,"D",0,"general",0,"68168",6,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2827,"7286650768, 7826966059, 9011000070","8990110000705, 8990110000705, 8990110000705","RAZ LTX 25K BLUE RAZ ICE",,"1","14.00","14.000","35.00",,,,,"Tax","NICOTINE VAPES",,"TROPICALIZE","0.00, 0.00, 2.00",2,"60.00",5,5,"A",0,"general",0,"74571",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2829,"2340051960","0000","ROACH KILLING GEL COMBT MAX",,"1","0.00","0.000","8.00",,,,,"Tax","MISC",,"NEPA 305","0.00",0,"100.00",1,1,"D",0,"general",0,"41051",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2830,"9110909746","0000","AL FAKHER 50G ORANGE CERAMSICLE","EACH","1","19.50","19.500","5.99",,,,,"Tax","HOOKAH RELATED",,"NEPA 305","10.00",10,"-225.54",0,0,"D",0,"general",0,"54164",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2831,"7471014700","6974710147000","FUME EXTRA SUMMER BLACK ICE",,"1","5.40","5.280","13.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","0.00",0,"58.46",10,3,"D",0,"general",0,"70898",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2833,"1485901009","814859010093","SCALE AWS BLADE 1KG BLK 0.1GR","EACH","1","6.60","6.600","19.99",,,,,"Tax","ACCESSORIES",,"NEPA 305","2.00",2,"66.98",0,0,"D",0,"general",0,"05538",2,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2834,"5149731567","051497315672","BLAZY SUSAN 1/4 DELUXE ROLLING KIT",,"1","1.42","1.420","3.00",,,,,"Tax","Rolling Paper,Cones, Tips and Wraps",,"NEPA 305","8.00",8,"52.67",0,0,"D",0,"general",0,"31354",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2835,"1014247865","810142478656","TORCH PRESSURE INDICA ZOREOS",,"1","11.00","11.000","26.00",,,,,"Tax","THCA RELATED: Flower, Carts & Vapes",,"NEPA 305","0.00",0,"57.69",5,3,"D",0,"general",0,"63498",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2836,"2200001413","022000014139","EXTRA GUM SMOOTH MINT 15STICKS",,"1","1.24","1.240","2.50",,,,,"Tax","SNACKS/ FOOD",,"JETRO","6.00",6,"50.40",1,1,"C",0,"general",0,"46296",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2837,"2200000891","02289106","EXTRA GUM PEPPERMINT","4PK","1","1.24","1.240","2.50",,,,,"Tax","SNACKS/ FOOD",,"JETRO","4.00",4,"50.40",1,1,"C",0,"general",0,"93441",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2838,"2200000845","02284509","EXTRA CLASSIC BUBBLE",,"1","1.25","1.250","2.50",,,,,"Tax","SNACKS/ FOOD",,"JETRO","7.00",7,"50.00",0,0,"D",0,"general",0,"28155",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2839,"2200000898","02289805","EXTRA GUM POLAR ICE","4PK","1","1.24","1.240","2.50",,,,,"Tax","SNACKS/ FOOD",,"JETRO","9.00",9,"50.40",1,1,"C",0,"general",0,"95059",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2840,"7958118406","079581184065","CALYPSO TROPICAL MANGO LEMONADE","16OZ","1","1.45","1.440","3.00",,,,,"Tax","BEVERAGES",,"EAGLE BRANDS","0.00",0,"51.67",12,11,"D",0,"general",0,"40547",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2841,"7958118501","079581185017","CALYPSO PINEAPPLE PEACH LIMEADE",,"1","1.45","1.440","3.00",,,,,"Tax","BEVERAGES",,"EAGLE BRANDS","14.00",14,"51.67",12,3,"B",0,"general",0,"41689",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2844,"1016428268","810164282682","GEEKBAR X 25K PEACH PERFECT SLUSH",,"1","17.00","17.000","35.00",,,,,"Tax","NICOTINE VAPES",,"KARINA DROPPED MERCH","4.00",4,"51.43",0,0,"D",0,"general",0,"35806",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2845,"7031364858","6970313648586","RAZ LTX 25K BLUE RAZ GUSH",,"1","15.00","10.000","35.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","0.00",0,"57.14",5,3,"D",0,"general",0,"61772",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2846,"1016428274","810164282743","GEEKBAR X 25K ORANGE SLUSH",,"1","17.00","17.000","35.00",,,,,"Tax","NICOTINE VAPES",,"KARINA DROPPED MERCH","5.00",5,"51.43",0,0,"D",0,"general",0,"09169",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2847,"1016428276","810164282767","GEEKBAR X 25K GRAPE SLUSH",,"1","16.00","16.000","35.00",,,,,"Tax","NICOTINE VAPES",,"REP RALLY","5.00",5,"54.29",0,0,"D",0,"general",0,"76914",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2848,"7031364139","6970313641396","RAZ 9K STRAWBERRY ORANGE MANGO",,"1","13.00","8.000","30.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","0.00",0,"56.67",1,1,"D",0,"general",0,"67769",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2849,"7471014668","6974710146683","FUME EXTRA MIAMI MINT",,"1","5.25","5.250","13.00",,,,,"Tax","NICOTINE VAPES",,"NEPA 305","10.00",10,"59.62",10,1,"B",0,"general",0,"75170",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2850,"7161020341","071610203419","BACKWOODS 5PK AROMATIC","EACH","1","3.63","3.630","7.50",,,,,"Tax","TOBACCO PRODUCTS",,"NEPA 305","0.00",0,"51.60",1,1,"B",0,"general",0,"67576",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2851,"9110816079","6291108160794","AL FAKHER 25OG MINT WITH CREAM FLAVOR","EACH","1","10.25","10.250","25.99",,,,,"Tax","HOOKAH RELATED",,"NEPA 305","1.00",1,"60.56",0,0,"D",0,"general",0,"34942",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2852,"9110816695","6291108166956","AL FAKHER 250G VANILLA","EACH","1","12.50","12.500","26.99",,,,,"Tax","HOOKAH RELATED",,"KARINA DROPPED MERCH","2.00",2,"53.69",0,0,"D",0,"general",0,"28140",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2853,"1527262098, 1527262107","615272621077, 615272621077","GET LOST BUCKET HAT",,"1","5.00","5.000","25.00",,,,,"Tax","ACCESSORIES",,"NEPA 305","-1.00, 1.00",0,"80.00",0,0,"B",0,"general",0,"90031",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2854,"9110816185","6291108161852","AL FAKHER 50G CHERRY","EACH","1","1.90","1.900","5.99",,,,,"Tax","HOOKAH RELATED",,"NEPA 305","8.00",8,"68.28",0,0,"D",0,"general",0,"83762",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2855,"5628200387","856282003877","RIP VAN WAFEL COOKIES AND  CREAM",,"1","0.00","0.000","2.99",,,,,"Tax","SNACKS/ FOOD",,"NEPA 305","11.00",11,"100.00",0,0,"D",0,"general",0,"33022",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2856,"5628200375","856282003754","RIP VAN WAFELS SNICKERDOODLE",,"1","0.00","0.000","2.99",,,,,"Tax","SNACKS/ FOOD",,"NEPA 305","11.00",11,"100.00",0,0,"D",0,"general",0,"68503",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2857,"1616530803","0000","RAW GLASS BOTTLE CONE HOLDER",,"1","15.00","15.000","35.00",,,,,"Tax","HAND PIPES",,"SMOKE NATION","1.00",1,"57.14",0,0,"D",0,"general",0,"19126",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
2858,"1396434319","013964343199","HIGH VOLTAGE DETOX POMENGRATE 16OZ",,"1","6.50","15.000","18.00",,,,,"Tax","DETOX/ PEE",,"KARINA DROPPED MERCH","0.00",0,"63.89",0,0,"D",0,"general",0,"32209",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
