ID,Stock Code,UPC Full,Name,Size,Default Qty,Unit Cost,Latest Cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Unit Deposit,Do Not Track Inventory,Add To Shortcut Keys,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No,Do Not Apply Manual Discount,Exclude from Promotions
37,"9956711040","499567110404","ROUND TRAY BACKWOODS NARUTO $8","MISC","1","0.00","0.000","8.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"25745",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
38,"9956711038","499567110381","SMALL METAL TRAY FUGGIN8 $10","MISC","1","0.00","0.000","10.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"88040",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
39,"9956711039","499567110398","ROUND TRAY BAD BUNNY $8","MISC","1","0.00","0.000","8.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"46121",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
40,"9956711041","499567110411","ROUND TRAY LOVE IS LOVE $8","MISC","1","0.00","0.000","8.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","0.00",0,"100.00",1,0,"B",0,"general",0,"10409",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
41,"9956711042","499567110428","ROUND TRAY SUPREME $8","MISC","1","0.00","0.000","8.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"52385",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
42,"9956711043","499567110435","MED METAL TRAY GROLLZ $12","MISC","1","0.00","0.000","12.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"83527",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
43,"9956711044","499567110442","MED METAL TRAY WHITEBOYS $12","MISC","1","0.00","0.000","12.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"50332",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
44,"9956711045","499567110459","MED METAL TRAY WEED GAME $12","MISC","1","0.00","0.000","12.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"42675",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
45,"9956711046","499567110466","MED METAL TRAY JOKER $12","MISC","1","0.00","0.000","12.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"35694",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
46,"9956711047","499567110473","MED METAL TRAY SMOQ $12","MISC","1","0.00","0.000","12.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","5.00",5,"100.00",1,0,"D",0,"general",0,"06943",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
48,"0005100000","200051000008","QUARTZ CAP","MISC","1","0.00","0.000","29.99",,,,,"Tax","GLASS PARTS: BOWLS DOWNSTEAMS",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"27381",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
49,"9956711049","499567110497","MED METAL TRAY DEAD SKULLS $12","MISC","1","0.00","0.000","12.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"42847",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
50,"0005000000","200050000009","BUNNY BANGERS","MISC","1","0.00","0.000","35.00",,,,,"Tax","GLASS PARTS: BOWLS DOWNSTEAMS",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"52506",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
51,"9956711051","499567110510","MAGNET TRAY ARTIST SERIES $20","MISC","1","0.00","0.000","20.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","0.00",0,"100.00",0,0,"D",0,"general",0,"33609",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
52,"0005400000","200054000005","TIKI SAPPHIRE","MISC","1","0.00","0.000","4.00",,,,,"Tax","GLASS PARTS: BOWLS DOWNSTEAMS",,"UNKNOWN","5.00",5,"100.00",1,0,"D",0,"general",0,"44096",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
53,"9956711050","499567110503","420 GLASS TRAY $20","MISC","1","0.00","0.000","20.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"10595",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
54,"0005300000","200053000006","TIKI RUBY","MISC","1","0.00","0.000","6.00",,,,,"Tax","GLASS PARTS: BOWLS DOWNSTEAMS",,"UNKNOWN","4.00",4,"100.00",1,0,"D",0,"general",0,"33293",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
55,"9956711052","499567110527","MAGNET TRAY CAT $20","MISC","1","0.00","0.000","20.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"03790",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
56,"9956711053","499567110534","MAGNET TRAY UNICORN $20","MISC","1","0.00","0.000","20.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"49960",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
57,"0005500000","200055000004","HONEYBEE PEARL","MISC","1","0.00","0.000","7.99",,,,,"Tax","GLASS PARTS: BOWLS DOWNSTEAMS",,"UNKNOWN","4.00",4,"100.00",1,0,"D",0,"general",0,"78761",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
58,"0005600000","200056000003","DOWNSTEAMS","MISC","1","2.00","0.000","8.00",,,,,"Tax","GLASS PARTS: BOWLS DOWNSTEAMS",,"Smoke Nation","6.00",6,"75.00",12,1,"B",0,"general",0,"68810",12,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
60,"9956711055","499567110558","MAGNET TRAY GOKU $20","MISC","1","0.00","0.000","20.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","0.00",0,"100.00",1,0,"B",0,"general",0,"88025",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
61,"0005800000","200058000001","SMOQ BANGERS","MISC","1","0.00","0.000","15.00",,,,,"Tax","GLASS PARTS: BOWLS DOWNSTEAMS",,"UNKNOWN","3.00",3,"100.00",1,0,"D",0,"general",0,"04469",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
62,"0005700000","200057000002","DESIGN BOWL","MISC","1","0.00","0.000","12.99",,,,,"Tax","GLASS PARTS: BOWLS DOWNSTEAMS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"75158",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
64,"9956711057","499567110572","MAGNET TRAY BALENCIAGA PARIS $20","MISC","1","0.00","0.000","20.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"90643",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
65,"9956711058","499567110589","MAGNET TRAY SECRETS $20","MISC","1","0.00","0.000","20.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"17045",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
66,"0006000000","200060000006","SILICONE DAB TOOL","MISC","1","0.00","0.000","4.00",,,,,"Tax","GLASS PARTS: BOWLS DOWNSTEAMS",,"UNKNOWN","8.00",8,"100.00",1,0,"D",0,"general",0,"27906",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
67,"0006100000","200061000005","DAB TOOL","MISC","1","0.00","0.000","3.00",,,,,"Tax","GLASS PARTS: BOWLS DOWNSTEAMS",,"UNKNOWN","11.00",11,"100.00",1,1,"C",0,"general",0,"08752",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
68,"0006200000","200062000004","OG CHILLUM $3",,"1","0.70","0.900","3.00",,,,,"Tax","HAND PIPES",,"Smoke Nation","82.00",82,"76.67",90,6,"B",0,"general",0,"89916",90,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
69,"9956711060","499567110602","LG METAL TRAY GREENLINE $16","MISC","1","0.00","0.000","16.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","2.00",2,"100.00",0,0,"D",0,"general",0,"18767",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
71,"0006300000","200063000003","HOOKAH STATION $80","MISC","1","0.00","0.000","80.00",,,,,"Tax","HOOKAH RELATED",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"26909",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
72,"0006400000","200064000002","MYSTIC HOOKAH $80",,"1","0.00","0.000","80.00",,,,,"Tax","HOOKAH RELATED",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"34905",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
73,"9956711062","499567110626","LG METAL TRAY BARBIE MARLEY $16","MISC","1","0.00","0.000","16.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"87343",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
74,"9956711063","499567110633","LG METAL TRAY HIGH HOPES $16","MISC","1","0.00","0.000","16.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"45643",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
75,"0006500000","200065000001","THREE KINGS CHARCOAL","MISC","1","0.00","0.000","3.00",,,,,"Tax","HOOKAH RELATED",,"UNKNOWN","7.00",7,"100.00",0,0,"D",0,"general",0,"15076",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
76,"0006600000","200066000000","$5 GLASS PARTS",,"1","0.00","0.000","5.00",,,,,"Tax","GLASS PARTS: BOWLS DOWNSTEAMS",,"UNKNOWN","12.00",12,"100.00",0,0,"D",0,"general",0,"18587",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
77,"9956711065","499567110657","LG METAL TRAY HOMIES FOR LIFE $16","MISC","1","0.00","0.000","16.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"21105",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
78,"9956711064","499567110640","LG METAL TRAY TRULIEVE $16","MISC","1","0.00","0.000","16.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"40903",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
79,"9956711067","499567110671","TREE O FIVE TRAY $15","MISC","1","0.00","0.000","15.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"18666",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
80,"9956711066","499567110664","LG METAL TRAY PULSAR SK8 $25","MISC","1","0.00","0.000","25.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"31920",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
81,"9956711068","499567110688","GL MED TRAY $12.99",,"1","0.00","0.000","12.99",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",0,0,"D",0,"general",0,"81000",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
82,"0007000000","200070000003","INCENSE HOLDER","MISC","1","0.00","0.000","2.00",,,,,"Tax","MISCELLANEOUS",,"UNKNOWN","4.00",4,"100.00",1,0,"D",0,"general",0,"38410",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
84,"9956711069","499567110695","VIBES TRAY METAL $20","MISC","1","0.00","0.000","20.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"36434",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
85,"9956711070","499567110701","ALICE MUSHROOM TRAY $15","MISC","1","0.00","0.000","15.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"26984",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
86,"0007200000","200072000001","DINO WATER BONG","MISC","1","0.00","0.000","40.00",,,,,"Tax","BONGS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"44059",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
87,"7300000477","200073000000","ILUMINATI GLASS BONG",,"1","0.00","0.000","112.00",,,,,"Tax","BONGS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"60527",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
88,"9956711071","499567110718","GRAV BLAST OFF TRAY $15.99","MISC","1","0.00","0.000","15.99",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"30837",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
90,"0007400000","200074000009","CHROME BONG","MISC","1","0.00","0.000","60.00",,,,,"Tax","BONGS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"97749",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
91,"0007500000","200075000008","TRIBAL BONG","MISC","1","0.00","0.000","99.00",,,,,"Tax","BONGS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"89707",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
93,"9956711074","499567110749","YOCAN KODO PRO BATTERY",,"1","0.00","0.000","12.99",,,,,"Tax","DEVICES: BATTERIES & MODS",,"Kanger","0.00",0,"100.00",1,1,"D",0,"general",0,"40642",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
94,"0007600000","200076000007","SILICONE YODA WATER PIPE","MISC","1","0.00","0.000","25.00",,,,,"Tax","BONGS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"40774",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
96,"8601087142","200077000006","CLEAR SILICONE BONG",,"1","0.00","0.000","40.00",,,,,"Tax","BONGS",,"UNKNOWN","0.00",0,"100.00",1,0,"B",0,"general",0,"64509",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
97,"9956711076","499567110763","CLEAR BAGS 2015",,"1","0.00","0.000","2.00",,,,,"Tax","MISCELLANEOUS",,"UNKNOWN","0.00",0,"100.00",1,1,"D",0,"general",0,"50135",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
98,"0007800000","200078000005","GATORBEUG WATER PIPE","MISC","1","0.00","0.000","35.00",,,,,"Tax","BONGS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"65055",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
99,"0321163676","200079000004","MCBONG PIPE",,"1","0.00","0.000","55.00",,,,,"Tax","BONGS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"48668",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
100,"9956711077","499567110770","CLEAR BAGS 125125","MISC","1","0.33","0.330","2.00",,,,,"Tax","MISCELLANEOUS",,"Nepa 305","4.00",4,"83.50",10,3,"B",0,"general",0,"98165",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
101,"9956711078","499567110787","CLEAR BAGS 1015","MISC","1","0.33","0.330","2.00",,,,,"Tax","MISCELLANEOUS",,"Nepa 305","4.00",4,"83.50",1,1,"C",0,"general",0,"97122",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
102,"1005126241","200080000000","SNOWMAN BONG",,"1","0.00","0.000","60.00",,,,,"Tax","BONGS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"65974",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
103,"0008100000","200081000009","GREEN BONG","MISC","1","0.00","0.000","30.00",,,,,"Tax","BONGS",,"UNKNOWN","0.00",0,"100.00",1,0,"B",0,"general",0,"04516",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
104,"9956711079","499567110794","CLEAR BAGS 12510-S",,"1","0.00","0.000","2.00",,,,,"Tax","MISCELLANEOUS",,"Nepa 305","5.00",5,"100.00",1,0,"D",0,"general",0,"89978",5,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
105,"9956711080","499567110800","CLEAR BAGS 5858","MISC","1","0.00","0.000","2.00",,,,,"Tax","MISCELLANEOUS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"50336",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
106,"0008200000","200082000008","CRYSTAL BONG","MISC","1","0.00","0.000","50.00",,,,,"Tax","BONGS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"63982",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
107,"0008300000","200083000007","PULSAR TUBE","MISC","1","0.00","0.000","45.00",,,,,"Tax","BONGS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"28256",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
108,"0008400000","200084000006","LOVE BONG","MISC","1","0.00","0.000","40.00",,,,,"Tax","BONGS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"75003",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
109,"9956711081, 1174597355","711745973558, 711745973558","CYRIL HOOKAH TIPS BAG",,"1","2.99","2.990","6.50",,,,,"Tax","HOOKAH RELATED",,"Nepa 305","5.00, -1.00",4,"54.00",2,2,"B",0,"general",0,"28531",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
110,"0008500000","200085000005","ROME BONG","MISC","1","0.00","0.000","45.00",,,,,"Tax","BONGS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"91686",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
111,"9871528591","198715285918","TROPIC BONG",,"1","15.00","15.000","35.00",,,,,"Tax","BONGS",,"KARINA DROPPED MERCH","2.00",2,"57.14",1,1,"B",0,"general",0,"64581",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
112,"0008700000","200087000003","BALL SPIRAL BONG","MISC","1","0.00","0.000","110.00",,,,,"Tax","BONGS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"31546",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
113,"0009000000","200090000007","GNOME STASH","MISC","1","0.00","0.000","15.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"83865",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
114,"0009100000","200091000006","RX STASH JAR","MISC","1","0.00","0.000","15.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"35939",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
115,"0009200000","200092000005","ALIEN STASH JAR","MISC","1","0.00","0.000","20.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"80796",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
116,"0009300000","200093000004","MM CAN STASH","MISC","1","0.00","0.000","20.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"99723",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
117,"0009400000","200094000003","HANDMADE ASHTRAY","MISC","1","0.00","0.000","30.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"72946",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
118,"0009500000","200095000002","SMOKING ALIEN ASHTRAY","MISC","1","0.00","0.000","19.99",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"62827",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
119,"0009600000","200096000001","ALIEN HEAD ASHTRAY","MISC","1","0.00","0.000","15.00",,,,,"Tax","TRAYS/ ASHTRAY/JARS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"11174",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
120,"0009700000","200097000000","SOCIAL ROCKET BONG","MISC","1","0.00","0.000","90.00",,,,,"Tax","BONGS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"38218",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
121,"0009800000","200098000009","2 TONES BALL BONG","MISC","1","0.00","0.000","95.00",,,,,"Tax","BONGS",,"UNKNOWN","0.00",0,"100.00",1,0,"D",0,"general",0,"14580",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
122,"0009900000","200099000008","CALI BALL BONG","MISC","1","0.00","0.000","140.00",,,,,"Tax","BONGS",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"82148",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
124,"0010100000","200101000002","HOOKAH TONGS","MISC","1","0.00","0.000","6.00",,,,,"Tax","HOOKAH RELATED",,"UNKNOWN","2.00",2,"100.00",0,0,"D",0,"general",0,"78483",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
126,"0010300000","200103000000","CYRIL PREMIM HOSE","MISC","1","0.00","0.000","30.00",,,,,"Tax","HOOKAH RELATED",,"UNKNOWN","3.00",3,"100.00",1,0,"D",0,"general",0,"10953",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
127,"0010600000","200106000007","ESSENTIALLITEZ OIL DIFUSER","MISC","1","0.00","0.000","56.99",,,,,"Tax","MISCELLANEOUS",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"45670",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
128,"9175900100, 2540249892","200104000009, 8425402498927","CYRIL DISPOSABLE HOOKAH HOSE",,"1","1.00","0.000","5.00",,,,,"Tax","HOOKAH RELATED",,"UNKNOWN","1.00, 1.00",2,"80.00",0,0,"D",0,"general",0,"52784",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
129,"0635900000","206359000009","CLEAR BAGS 1515",,"1","0.28","0.280","2.00",,,,,"Tax","MISCELLANEOUS",,"Nepa 305","39.00",39,"86.00",2,2,"C",0,"general",0,"96637",10,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
130,"0675900000","206759000005","AGNIE PREMIER $80 HOOKAH","MISC","1","0.00","0.000","80.00",,,,,"Tax","HOOKAH RELATED",,"UNKNOWN","1.00",1,"100.00",1,0,"D",0,"general",0,"37975",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
131,"0677700000","206777000001","TROPIC DRIP GRINDER",,"1","0.00","0.000","12.99",,,,,"Tax","GRINDERS",,"UNKNOWN","2.00",2,"100.00",0,0,"D",0,"general",0,"10257",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
132,"0677800000","206778000000","TROPIC TRIP GRINDER","MISC","1","0.00","0.000","16.99",,,,,"Tax","GRINDERS",,"UNKNOWN","0.00",0,"100.00",0,0,"D",0,"general",0,"77733",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
133,"0677900000","206779000009","SPHERE GRINDER","MISC","1","0.00","0.000","12.00",,,,,"Tax","GRINDERS",,"UNKNOWN","1.00",1,"100.00",0,0,"D",0,"general",0,"47291",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
134,"0678000000","206780000005","720 GRINDER","MISC","1","0.00","0.000","25.00",,,,,"Tax","GRINDERS",,"UNKNOWN","3.00",3,"100.00",0,0,"D",0,"general",0,"63111",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
135,"0678200000","206782000003","3D GRINDER","MISC","1","0.00","0.000","17.99",,,,,"Tax","GRINDERS",,"UNKNOWN","1.00",1,"100.00",0,0,"D",0,"general",0,"83199",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
136,"0678300000","206783000002","HERB GRINDER","MISC","1","0.00","0.000","19.99",,,,,"Tax","GRINDERS",,"UNKNOWN","1.00",1,"100.00",0,0,"D",0,"general",0,"73587",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
137,"0678400000","206784000001","TROPIC PLASTIC MINI JAR","MISC","1","0.80","2.000","8.00",,,,,"Tax","GRINDERS",,"UNKNOWN","5.00",5,"90.00",0,0,"D",0,"general",0,"98016",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
138,"9816884448","198168844489","TROPIC BIO GRINDER","MISC","1","2.00","2.000","8.00",,,,,"Tax","GRINDERS",,"UNKNOWN","2.00",2,"75.00",1,1,"B",0,"general",0,"26377",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
139,"0678700000","206787000008","XL GRINDER","MISC","1","0.00","0.000","18.00",,,,,"Tax","GRINDERS",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"88726",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
140,"0678600000","206786000009","GOAT GRINDER","MISC","1","0.00","0.000","39.99",,,,,"Tax","GRINDERS",,"UNKNOWN","2.00",2,"100.00",1,0,"D",0,"general",0,"51743",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
141,"0678900000","206789000006","JAR GRINDER","MISC","1","0.00","0.000","9.99",,,,,"Tax","GRINDERS",,"UNKNOWN","1.00",1,"100.00",0,0,"D",0,"general",0,"03447",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
142,"0678800000","206788000007","HAPPY HIPPIE GRINDER","MISC","1","0.00","0.000","21.99",,,,,"Tax","GRINDERS",,"UNKNOWN","3.00",3,"100.00",0,0,"D",0,"general",0,"65742",1,,,,,0,0,"Inventory Item",,,0,0,0,0,,,0,0
